"id","subject","predicate","object","language","datatype"
"169","http://www.w3.org/2004/02/skos/core#closeMatch","http://www.w3.org/2004/02/skos/core#definition","skos:closeMatch is used to link two concepts that are sufficiently similar that they can be used interchangeably in some information retrieval applications. In order to avoid the possibility of ""compound errors"" when combining mappings across more than two concept schemes, skos:closeMatch is not declared to be a transitive property.","en",""
"170","http://www.w3.org/2004/02/skos/core#relatedMatch","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2004/02/skos/core#related","",""
"171","http://www.w3.org/2004/02/skos/core#editorialNote","http://www.w3.org/2000/01/rdf-schema#label","editorial note","en",""
"172","http://www.w3.org/2004/02/skos/core#hasTopConcept","http://www.w3.org/2000/01/rdf-schema#label","has top concept","en",""
"173","http://www.w3.org/2004/02/skos/core#historyNote","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2004/02/skos/core#note","",""
"174","http://www.w3.org/2004/02/skos/core#broaderTransitive","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"175","http://www.w3.org/2004/02/skos/core#narrowerTransitive","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#TransitiveProperty","",""
"176","http://www.w3.org/2004/02/skos/core#mappingRelation","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"177","http://www.w3.org/2004/02/skos/core#member","http://www.w3.org/2004/02/skos/core#definition","Relates a collection to one of its members.","en",""
"178","http://www.w3.org/2004/02/skos/core#closeMatch","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"179","http://www.w3.org/2004/02/skos/core#definition","http://www.w3.org/2000/01/rdf-schema#label","definition","en",""
"180","http://www.w3.org/2004/02/skos/core#broader","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"181","http://www.w3.org/2004/02/skos/core","http://purl.org/dc/terms/contributor","Dave Beckett","",""
"182","http://www.w3.org/2004/02/skos/core#related","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"183","N10f1cae87c154565ab4488af3de19c2e","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class","",""
"184","http://www.w3.org/2004/02/skos/core#changeNote","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2004/02/skos/core#note","",""
"185","http://www.w3.org/2004/02/skos/core#member","http://www.w3.org/2000/01/rdf-schema#label","has member","en",""
"186","http://www.w3.org/2004/02/skos/core#altLabel","http://www.w3.org/2004/02/skos/core#definition","An alternative lexical label for a resource.","en",""
"187","http://www.w3.org/2004/02/skos/core#narrowMatch","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"188","http://www.w3.org/2004/02/skos/core#editorialNote","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#AnnotationProperty","",""
"189","http://www.w3.org/2004/02/skos/core#narrowerTransitive","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"190","http://www.w3.org/2004/02/skos/core#exactMatch","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"191","http://www.w3.org/2004/02/skos/core#Concept","http://www.w3.org/2004/02/skos/core#definition","An idea or notion; a unit of thought.","en",""
"192","http://www.w3.org/2004/02/skos/core#hasTopConcept","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2004/02/skos/core#Concept","",""
"193","http://www.w3.org/2004/02/skos/core#prefLabel","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2000/01/rdf-schema#label","",""
"194","http://www.w3.org/2004/02/skos/core#historyNote","http://www.w3.org/2000/01/rdf-schema#label","history note","en",""
"195","http://www.w3.org/2004/02/skos/core#notation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"196","http://www.w3.org/2004/02/skos/core#closeMatch","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"197","http://www.w3.org/2004/02/skos/core#hiddenLabel","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#AnnotationProperty","",""
"198","http://www.w3.org/2004/02/skos/core#broader","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"199","http://www.w3.org/2004/02/skos/core#mappingRelation","http://www.w3.org/2000/01/rdf-schema#label","is in mapping relation with","en",""
"200","http://www.w3.org/2004/02/skos/core#example","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"201","http://www.w3.org/2004/02/skos/core#memberList","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty","",""
"202","http://www.w3.org/2004/02/skos/core#broaderTransitive","http://www.w3.org/2004/02/skos/core#definition","skos:broaderTransitive is a transitive superproperty of skos:broader.","",""
"203","http://www.w3.org/2004/02/skos/core#altLabel","http://www.w3.org/2000/01/rdf-schema#comment","The range of skos:altLabel is the class of RDF plain literals.","en",""
"204","http://www.w3.org/2004/02/skos/core#narrowerTransitive","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"205","http://www.w3.org/2004/02/skos/core#narrowMatch","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"206","http://www.w3.org/2004/02/skos/core#relatedMatch","http://www.w3.org/2000/01/rdf-schema#label","has related match","en",""
"207","http://www.w3.org/2004/02/skos/core#Collection","http://www.w3.org/2002/07/owl#disjointWith","http://www.w3.org/2004/02/skos/core#ConceptScheme","",""
"208","http://www.w3.org/2004/02/skos/core#closeMatch","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#SymmetricProperty","",""
"209","http://www.w3.org/2004/02/skos/core#relatedMatch","http://www.w3.org/2004/02/skos/core#definition","skos:relatedMatch is used to state an associative mapping link between two conceptual resources in different concept schemes.","en",""
"210","http://www.w3.org/2004/02/skos/core#notation","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"211","http://www.w3.org/2004/02/skos/core#ConceptScheme","http://www.w3.org/2004/02/skos/core#scopeNote","A concept scheme may be defined to include concepts from different sources.","en",""
"212","http://www.w3.org/2004/02/skos/core#notation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty","",""
"213","http://www.w3.org/2004/02/skos/core#broaderTransitive","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#TransitiveProperty","",""
"214","http://www.w3.org/2004/02/skos/core#topConceptOf","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2004/02/skos/core#inScheme","",""
"215","http://www.w3.org/2004/02/skos/core#narrowerTransitive","http://www.w3.org/2000/01/rdf-schema#label","has narrower transitive","en",""
"216","http://www.w3.org/2004/02/skos/core#ConceptScheme","http://www.w3.org/2004/02/skos/core#example","Thesauri, classification schemes, subject heading lists, taxonomies, 'folksonomies', and other types of controlled vocabulary are all examples of concept schemes. Concept schemes are also embedded in glossaries and terminologies.","en",""
"217","http://www.w3.org/2004/02/skos/core#narrower","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"218","http://www.w3.org/2004/02/skos/core#related","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2004/02/skos/core#semanticRelation","",""
"219","http://www.w3.org/2004/02/skos/core#broaderTransitive","http://www.w3.org/2000/01/rdf-schema#label","has broader transitive","en",""
"220","http://www.w3.org/2004/02/skos/core#narrower","http://www.w3.org/2000/01/rdf-schema#comment","Narrower concepts are typically rendered as children in a concept hierarchy (tree).","en",""
"221","http://www.w3.org/2004/02/skos/core#memberList","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"222","http://www.w3.org/2004/02/skos/core#broader","http://www.w3.org/2004/02/skos/core#scopeNote","By convention, skos:broader is only used to assert an immediate (i.e. direct) hierarchical link between two conceptual resources.","en",""
"223","http://www.w3.org/2004/02/skos/core#exactMatch","http://www.w3.org/2000/01/rdf-schema#comment","skos:exactMatch is disjoint with each of the properties skos:broadMatch and skos:relatedMatch.","en",""
"224","http://www.w3.org/2004/02/skos/core#related","http://www.w3.org/2000/01/rdf-schema#label","has related","en",""
"225","http://www.w3.org/2004/02/skos/core#OrderedCollection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class","",""
"226","http://www.w3.org/2004/02/skos/core#definition","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#AnnotationProperty","",""
"227","http://www.w3.org/2004/02/skos/core#broaderTransitive","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"228","http://www.w3.org/2004/02/skos/core#broadMatch","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty","",""
"229","http://www.w3.org/2004/02/skos/core#closeMatch","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2004/02/skos/core#mappingRelation","",""
"230","http://www.w3.org/2004/02/skos/core#note","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#AnnotationProperty","",""
"231","http://www.w3.org/2004/02/skos/core#prefLabel","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#AnnotationProperty","",""
"232","http://www.w3.org/2004/02/skos/core#scopeNote","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"233","http://www.w3.org/2004/02/skos/core","http://purl.org/dc/terms/creator","Sean Bechhofer","",""
"234","http://www.w3.org/2004/02/skos/core#member","http://www.w3.org/2000/01/rdf-schema#range","N10f1cae87c154565ab4488af3de19c2e","",""
"235","http://www.w3.org/2004/02/skos/core#prefLabel","http://www.w3.org/2000/01/rdf-schema#comment","skos:prefLabel, skos:altLabel and skos:hiddenLabel are pairwise
      disjoint properties.","en",""
"236","http://www.w3.org/2004/02/skos/core#ConceptScheme","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class","",""
"237","http://www.w3.org/2004/02/skos/core#related","http://www.w3.org/2004/02/skos/core#definition","Relates a concept to a concept with which there is an associative semantic relationship.","en",""
"238","http://www.w3.org/2004/02/skos/core#narrower","http://www.w3.org/2002/07/owl#inverseOf","http://www.w3.org/2004/02/skos/core#broader","",""
"239","http://www.w3.org/2004/02/skos/core#memberList","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"240","http://www.w3.org/2004/02/skos/core#editorialNote","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2004/02/skos/core#note","",""
"241","http://www.w3.org/2004/02/skos/core#OrderedCollection","http://www.w3.org/2004/02/skos/core#scopeNote","Ordered collections can be used where you would like a set of concepts to be displayed in a specific order, and optionally under a 'node label'.","en",""
"242","http://www.w3.org/2004/02/skos/core#notation","http://www.w3.org/2000/01/rdf-schema#label","notation","en",""
"243","N10f1cae87c154565ab4488af3de19c2e","http://www.w3.org/2002/07/owl#unionOf","N9a845abfbe8e4cb39e8807d19a363b1c","",""
"244","http://www.w3.org/2004/02/skos/core#exactMatch","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#SymmetricProperty","",""
"245","http://www.w3.org/2004/02/skos/core#ConceptScheme","http://www.w3.org/2002/07/owl#disjointWith","http://www.w3.org/2004/02/skos/core#Concept","",""
"246","http://www.w3.org/2004/02/skos/core#example","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/2004/02/skos/core#note","",""
"247","http://www.w3.org/2004/02/skos/core#scopeNote","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2004/02/skos/core","",""
"248","http://www.w3.org/2004/02/skos/core#note","http://www.w3.org/2004/02/skos/core#scopeNote","This property may be used directly, or as a super-property for more specific note types.","en",""
"249","http://www.w3.org/2004/02/skos/core#hasTopConcept","http://www.w3.org/2002/07/owl#inverseOf","http://www.w3.org/2004/02/skos/core#topConceptOf","",""
"250","http://www.w3.org/2004/02/skos/core#editorialNote","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"251","http://www.w3.org/2004/02/skos/core#altLabel","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#AnnotationProperty","",""
